"1","2","10","I, Y, M, R, L, F, X","3631","[TIGERLY]
T[1] I[1] G[1] E[1] R[1] L[1] Y[4] * 2 = 20","null, (x, y): = (5, 12), (x, y): = (5, 13)","20","false",
"[TIGERLY]
T[1] I[1] G[1] E[1] R[1] L[1] Y[4] * 2 = 20","null, (x, y): = (5, 12), (x, y): = (5, 13)","20","false",
"[MAA]
M[9] A[1] A[1] * 1 = 11","null, (x, y): = (10, 6), (x, y): = (10, 7)","11","false",
"[SPRACK]
S[1] P[3] R[1] A[1] C[1] K[1] * 2 = 16","null, (x, y): = (3, 11), (x, y): = (4, 11)","16","false",
"[RACKED]
R[1] A[1] C[1] K[1] E[1] D[2] * 2 = 14","null, (x, y): = (9, 11), (x, y): = (10, 11)","14","false",
"[OCH]
O[1] C[3] H[1] * 2 = 10","null, (x, y): = (8, 6), (x, y): = (8, 7)","10","false",
"[ACH]
A[1] C[3] H[12] * 1 = 16","null, (x, y): = (10, 9), (x, y): = (10, 10)","16","false",
"[WHA]
W[12] H[4] A[1] * 1 = 17","null, (x, y): = (10, 6), (x, y): = (10, 7)","17","false",
"[QUA]
Q[30] U[1] A[1] * 1 = 32","null, (x, y): = (10, 6), (x, y): = (10, 7)","32","false",
"[UNBIRTHDAY]
U[1] N[1] B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 22","null, (x, y): = (2, 8), (x, y): = (3, 8)","22","false",
