"1","2","10","W, H, U, Y, V, M, H","854","[WHA]
W[12] H[4] A[1] * 1 = 17","null, (x, y): = (10, 6), (x, y): = (10, 7)","17","false",
"1","2","10","W, H, U, Y, V, M, H","854","[WHA]
W[12] H[4] A[1] * 1 = 17","null, (x, y): = (10, 6), (x, y): = (10, 7)","17","false",
"1","2","15","W, H, U, Y, V, M, H","5332","[WHA]
W[12] H[4] A[1] * 1 = 17","null, (x, y): = (10, 6), (x, y): = (10, 7)","17","false",
"1","2","20","W, H, U, Y, V, M, H","6451","[WHA]
W[12] H[4] A[1] * 1 = 17","null, (x, y): = (10, 6), (x, y): = (10, 7)","17","false",
"1","2","25","W, H, U, Y, V, M, H","7289","[WHA]
W[12] H[4] A[1] * 1 = 17","null, (x, y): = (10, 6), (x, y): = (10, 7)","17","false",
"1","2","30","W, H, U, Y, V, M, H","10425","[WHA]
W[12] H[4] A[1] * 1 = 17","null, (x, y): = (10, 6), (x, y): = (10, 7)","17","false",
"1","2","35","W, H, U, Y, V, M, H","13449","[WHA]
W[12] H[4] A[1] * 1 = 17","null, (x, y): = (10, 6), (x, y): = (10, 7)","17","false",
"1","2","40","W, H, U, Y, V, M, H","13255","[WHA]
W[12] H[4] A[1] * 1 = 17","null, (x, y): = (10, 6), (x, y): = (10, 7)","17","false",
"1","2","45","W, H, U, Y, V, M, H","13751","[WHA]
W[12] H[4] A[1] * 1 = 17","null, (x, y): = (10, 6), (x, y): = (10, 7)","17","false",
"1","2","50","W, H, U, Y, V, M, H","13522","[WHA]
W[12] H[4] A[1] * 1 = 17","null, (x, y): = (10, 6), (x, y): = (10, 7)","17","false",
"1","3","10","W, H, U, Y, V, M, H","1917","[WHA]
W[12] H[4] A[1] * 1 = 17","null, (x, y): = (10, 6), (x, y): = (10, 7)","17","false",
"1","3","15","W, H, U, Y, V, M, H","6483","[WHA]
W[12] H[4] A[1] * 1 = 17","null, (x, y): = (10, 6), (x, y): = (10, 7)","17","false",
"1","3","20","W, H, U, Y, V, M, H","15652","[WHA]
W[12] H[4] A[1] * 1 = 17","null, (x, y): = (10, 6), (x, y): = (10, 7)","17","false",
"1","3","25","W, H, U, Y, V, M, H","28620","[WHA]
W[12] H[4] A[1] * 1 = 17","null, (x, y): = (10, 6), (x, y): = (10, 7)","17","false",
"1","3","30","W, H, U, Y, V, M, H","39125","[WHA]
W[12] H[4] A[1] * 1 = 17","null, (x, y): = (10, 6), (x, y): = (10, 7)","17","false",
