"1","2","15","Q, N, P, C, P, J, L","2619","[PLY, BIRTHDAY]
P[3] L[1] Y[1] * 1 = 5
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18","null, (x, y): = (11, 6), (x, y): = (11, 7)","23","false",
"1","2","15","Q, N, P, C, P, J, L","2619","[PLY, BIRTHDAY]
P[3] L[1] Y[1] * 1 = 5
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18","null, (x, y): = (11, 6), (x, y): = (11, 7)","23","false",
"1","2","15","Q, N, P, C, P, J, L","1575","[PLY, BIRTHDAY]
P[3] L[1] Y[1] * 1 = 5
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18","null, (x, y): = (11, 6), (x, y): = (11, 7)","23","false",
"1","2","15","Q, N, P, C, P, J, L","1606","[PLY, BIRTHDAY]
P[3] L[1] Y[1] * 1 = 5
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18","null, (x, y): = (11, 6), (x, y): = (11, 7)","23","false",
"1","2","15","C, J, P, Q, L, N, P","29955","[APP, BIRTHDAY]
A[1] P[3] P[9] * 1 = 13
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18","null, (x, y): = (10, 9), (x, y): = (10, 10)","31","false",
"1","2","15","J, C, L, P, Q, N, P","32478","[APP, BIRTHDAY]
A[1] P[3] P[9] * 1 = 13
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18","null, (x, y): = (10, 9), (x, y): = (10, 10)","31","false",
"1","2","15","C, J, L, P, Q, N, P","32048","[APP, BIRTHDAY]
A[1] P[3] P[9] * 1 = 13
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18","null, (x, y): = (10, 9), (x, y): = (10, 10)","31","false",
"1","2","30","N, J, P, L, Q, C, P","1719","[PLY, BIRTHDAY]
P[3] L[1] Y[1] * 1 = 5
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18","null, (x, y): = (11, 6), (x, y): = (11, 7)","23","false",
"1","2","30","N, J, P, L, Q, C, P","1447","[PLY, BIRTHDAY]
P[3] L[1] Y[1] * 1 = 5
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18","null, (x, y): = (11, 6), (x, y): = (11, 7)","23","false",
"1","2","30","N, J, P, L, Q, C, P","1660","[PLY, BIRTHDAY]
P[3] L[1] Y[1] * 1 = 5
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18","null, (x, y): = (11, 6), (x, y): = (11, 7)","23","false",
"1","2","30","J, C, L, P, Q, N, P","30359","[APP, BIRTHDAY]
A[1] P[3] P[9] * 1 = 13
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18","null, (x, y): = (10, 9), (x, y): = (10, 10)","31","false",
"1","2","30","C, J, L, P, Q, N, P","35582","[APP, BIRTHDAY]
A[1] P[3] P[9] * 1 = 13
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18","null, (x, y): = (10, 9), (x, y): = (10, 10)","31","false",
"1","2","30","J, C, L, P, Q, N, P","33379","[APP, BIRTHDAY]
A[1] P[3] P[9] * 1 = 13
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18","null, (x, y): = (10, 9), (x, y): = (10, 10)","31","false",
"1","2","60","J, N, P, L, Q, C, P","2554","[PLY, BIRTHDAY]
P[3] L[1] Y[1] * 1 = 5
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18","null, (x, y): = (11, 6), (x, y): = (11, 7)","23","false",
"1","2","60","J, N, P, L, Q, C, P","2379","[PLY, BIRTHDAY]
P[3] L[1] Y[1] * 1 = 5
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18","null, (x, y): = (11, 6), (x, y): = (11, 7)","23","false",
"1","2","60","J, N, P, L, Q, C, P","1793","[PLY, BIRTHDAY]
P[3] L[1] Y[1] * 1 = 5
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18","null, (x, y): = (11, 6), (x, y): = (11, 7)","23","false",
"1","2","60","C, J, L, P, Q, N, P","35466","[APP, BIRTHDAY]
A[1] P[3] P[9] * 1 = 13
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18","null, (x, y): = (10, 9), (x, y): = (10, 10)","31","false",
"1","2","60","J, C, L, P, Q, N, P","32111","[APP, BIRTHDAY]
A[1] P[3] P[9] * 1 = 13
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18","null, (x, y): = (10, 9), (x, y): = (10, 10)","31","false",
"1","2","60","C, J, L, P, Q, N, P","33713","[APP, BIRTHDAY]
A[1] P[3] P[9] * 1 = 13
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18","null, (x, y): = (10, 9), (x, y): = (10, 10)","31","false",
"1","2","120","N, J, P, L, Q, C, P","1788","[PLY, BIRTHDAY]
P[3] L[1] Y[1] * 1 = 5
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18","null, (x, y): = (11, 6), (x, y): = (11, 7)","23","false",
"1","2","120","N, J, P, L, Q, C, P","1642","[PLY, BIRTHDAY]
P[3] L[1] Y[1] * 1 = 5
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18","null, (x, y): = (11, 6), (x, y): = (11, 7)","23","false",
"1","2","120","N, J, P, L, Q, C, P","2323","[PLY, BIRTHDAY]
P[3] L[1] Y[1] * 1 = 5
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18","null, (x, y): = (11, 6), (x, y): = (11, 7)","23","false",
"1","2","120","J, C, L, P, Q, N, P","33312","[APP, BIRTHDAY]
A[1] P[3] P[9] * 1 = 13
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18","null, (x, y): = (10, 9), (x, y): = (10, 10)","31","false",
"1","2","120","C, J, L, P, Q, N, P","33479","[APP, BIRTHDAY]
A[1] P[3] P[9] * 1 = 13
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18","null, (x, y): = (10, 9), (x, y): = (10, 10)","31","false",
"1","2","120","J, C, L, P, Q, N, P","31364","[APP, BIRTHDAY]
A[1] P[3] P[9] * 1 = 13
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18","null, (x, y): = (10, 9), (x, y): = (10, 10)","31","false",
"1","2","240","J, N, P, L, Q, C, P","1840","[PLY, BIRTHDAY]
P[3] L[1] Y[1] * 1 = 5
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18","null, (x, y): = (11, 6), (x, y): = (11, 7)","23","false",
"1","2","240","J, N, P, L, Q, C, P","1601","[PLY, BIRTHDAY]
P[3] L[1] Y[1] * 1 = 5
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18","null, (x, y): = (11, 6), (x, y): = (11, 7)","23","false",
"1","2","240","J, N, P, L, Q, C, P","2279","[PLY, BIRTHDAY]
P[3] L[1] Y[1] * 1 = 5
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18","null, (x, y): = (11, 6), (x, y): = (11, 7)","23","false",
"1","2","240","C, J, L, P, Q, N, P","29836","[APP, BIRTHDAY]
A[1] P[3] P[9] * 1 = 13
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18","null, (x, y): = (10, 9), (x, y): = (10, 10)","31","false",
"1","2","240","J, C, L, P, Q, N, P","30980","[APP, BIRTHDAY]
A[1] P[3] P[9] * 1 = 13
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18","null, (x, y): = (10, 9), (x, y): = (10, 10)","31","false",
